time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.740000000000002,-0.10018383689,-0.761909155006,18.1371041474,6.12765927853,0.0660405260642,0.0,-0.35703642986,-1.29984376392,5.28147314413,-0.130803955832,0.0630448213204,0.0,456.7535669719756,456.3730410574556,456.6180710105668,456.5761693921217
2.760000000000002,-0.107450965346,-0.788203039785,18.2426595817,6.12505057195,0.0673246036586,0.0,-0.369676415694,-1.32954471399,5.27407028823,-0.126964023156,0.0562358319659,0.0,429.0618489602783,427.32684358350343,427.8042590011219,428.7678226546034
2.780000000000002,-0.11503718849,-0.815245013072,18.3490010128,6.12259252681,0.0684551162965,0.0,-0.388945898777,-1.37465261471,5.3600728237,-0.139710420302,0.0528311297429,0.0,513.1904279732995,512.466509219502,512.8954623292221,510.1596702400649
2.800000000000002,-0.122964530078,-0.843085333946,18.456377227,6.11979876465,0.0695343153614,0.0,-0.403788259935,-1.40937947265,5.37754859865,-0.140655146191,0.0595507234903,0.0,452.5801434622807,454.20179258186056,453.1539758261137,452.90832962434826
2.820000000000002,-0.131165578768,-0.871566703879,18.5637408717,6.11699885867,0.0708231946299,0.0,-0.416316609142,-1.43875752067,5.35881586594,-0.135517648922,0.0735410629147,0.0,416.8495192858197,420.5046416688635,417.61146264899577,418.93422946896754
2.840000000000002,-0.139653260342,-0.900719342623,18.671197995,6.11428854567,0.0723682691699,0.0,-0.432451548218,-1.47650635372,5.38689646444,-0.135800429906,0.0857273898255,0.0,461.4546969512718,464.3360773611687,463.8443041998206,463.761545850491
2.860000000000002,-0.148465521803,-0.930629288509,18.779193218,6.11157266958,0.0740993594423,0.0,-0.448774597843,-1.51448823483,5.41262583404,-0.135285647903,0.0914793418229,0.0,460.96784628103234,462.3353974041211,461.6478911678564,461.75347380589386
2.880000000000002,-0.157584443369,-0.961250419562,18.8873871328,6.10888216209,0.0759713680186,0.0,-0.463117558794,-1.54762487054,5.40676565026,-0.12977103635,0.100690393854,0.0,431.96791824827136,434.2995925765824,430.64471541878646,432.0246250762856
2.900000000000002,-0.166986997136,-0.9925238568,18.995374101,6.10628688223,0.0779909926944,0.0,-0.477137817882,-1.57971885323,5.39193116476,-0.130301817468,0.104101199852,0.0,423.6848228017455,424.5731074258556,422.94057614958723,422.78701485869647
2.920000000000002,-0.17667693193,-1.02445126321,19.1031042427,6.10368652039,0.0801012824679,0.0,-0.491855661567,-1.61302178739,5.38108300819,-0.133670648524,0.111619946614,0.0,426.7963198238856,428.72741219809944,427.70344417376145,426.82532938208254
2.940000000000002,-0.186714282042,-1.05715876833,19.2112178521,6.10101527901,0.082335763602,0.0,-0.511879349648,-1.65772872533,5.43027793538,-0.131586616597,0.113660633691,0.0,483.8637229927,484.33438163996533,482.69006567314415,483.1468376987247
2.960000000000002,-0.197127883678,-1.09070158408,19.3199585944,6.09841133004,0.0846588242713,0.0,-0.529480813905,-1.6965528489,5.4437962877,-0.124132308341,0.103675845713,0.0,453.3836221006828,450.98139888069244,450.668750409463,452.4574461089929
2.980000000000002,-0.207872628031,-1.12497044063,19.4286689216,6.09593790067,0.0867650105895,0.0,-0.544993621394,-1.73033280653,5.42723643317,-0.128425744912,0.0955926033066,0.0,424.5404200622894,422.4641374434874,423.1891096377755,422.0638537347273
3.000000000000002,-0.21893753467,-1.15993236848,19.537115251,6.09336964656,0.0886772231986,0.0,-0.561497042471,-1.76585997863,5.41739651026,-0.129147949775,0.0964417710913,0.0,429.5677218249654,429.79185586097265,430.03186478979666,429.8325747713439
3.0200000000000022,-0.230351970088,-1.19564329545,19.6455383704,6.0909428502,0.0906569658907,0.0,-0.579946499366,-1.80523271838,5.42491542883,-0.111475223078,0.0863514519419,0.0,447.32644567068365,444.8620533784754,445.2941433171753,449.59603346000404
3.0400000000000023,-0.242153278572,-1.23217564772,19.7542592364,6.08872937378,0.092409930504,0.0,-0.600184349043,-1.84800250816,5.44717116665,-0.105813414395,0.0791492891469,0.0,460.90087937584155,459.19564910995945,461.0932061835785,462.42286649525977
